order_id,order_date,customer_id,customer_email,customer_phone,product_id,product_category,unit_price,quantity,total_amount,payment_method,store_location,sales_rep_id,is_fulfilled,shipping_cost,discount_amount,is_discounted
ORD-1440,2024-12-18 23:13:50.196491,CUST4564,customer778@example.com,+1-791-115-4909,PRD-323,Clothing,286.89,9,2582.01,PayPal,ST36,EMP121,True,17.87,26.92,False
ORD-1441,2024-12-16 23:13:50.196491,CUST2389,customer682@example.com,+1-905-601-2164,PRD-931,Clothing,434.86,10,4348.6,Bank Transfer,ST47,EMP870,True,18.26,44.59,False
ORD-1442,2025-02-25 23:13:50.196491,CUST8274,customer973@example.com,+1-819-914-4066,PRD-973,Books,192.67,6,1156.02,Credit Card,ST99,EMP968,True,12.81,45.69,False
ORD-1443,2024-12-23 23:13:50.196491,CUST1824,customer665@example.com,+1-976-546-3337,PRD-965,Sports,188.89,5,944.45,Cash,ST67,EMP204,False,17.8,10.79,False
ORD-1444,2025-04-23 23:13:50.196491,CUST3265,customer344@example.com,+1-408-574-3460,PRD-590,Clothing,311.17,7,2178.19,Cash,ST71,EMP565,True,10.57,2.18,False
ORD-1445,2024-08-28 23:13:50.196491,CUST1936,customer961@example.com,+1-876-526-4442,PRD-572,Home,318.37,5,1591.85,PayPal,ST55,EMP558,True,16.29,15.27,True
ORD-1446,2024-07-08 23:13:50.196491,CUST7402,customer175@example.com,+1-863-389-2291,PRD-109,Home,237.3,10,2373.0,Cash,ST98,EMP531,True,6.48,34.79,False
ORD-1447,2025-01-18 23:13:50.196491,CUST4845,customer646@example.com,+1-350-818-6374,PRD-504,Books,224.31,5,1121.55,PayPal,ST20,EMP869,True,1.74,47.56,True
ORD-1448,2024-12-19 23:13:50.196491,CUST2796,customer366@example.com,+1-552-476-3655,PRD-995,Books,249.6,10,2496.0,PayPal,ST81,EMP815,False,10.34,3.85,False
ORD-1449,2024-12-27 23:13:50.196491,CUST9245,customer416@example.com,+1-569-326-1704,PRD-401,Electronics,431.22,7,3018.54,Bank Transfer,ST17,EMP921,True,11.54,1.42,True
ORD-1450,2025-03-07 23:13:50.196491,CUST8214,customer911@example.com,+1-502-925-1376,PRD-330,Electronics,233.28,10,2332.8,PayPal,ST80,EMP873,True,6.41,44.21,False
ORD-1451,2025-01-25 23:13:50.196491,CUST1726,customer220@example.com,+1-317-104-1443,PRD-830,Electronics,470.27,7,3291.89,Bank Transfer,ST73,EMP718,True,18.19,37.41,False
ORD-1452,2024-08-30 23:13:50.196491,CUST3736,customer935@example.com,+1-551-854-5735,PRD-165,Books,254.48,3,763.44,Cash,ST30,EMP862,True,1.84,49.61,False
ORD-1453,2024-07-26 23:13:50.196491,CUST2913,customer124@example.com,+1-323-757-6396,PRD-211,Books,474.85,3,1424.55,PayPal,ST81,EMP320,True,5.57,19.84,False
ORD-1454,2024-10-17 23:13:50.196491,CUST8657,customer531@example.com,+1-593-763-3407,PRD-112,Books,417.25,10,4172.5,PayPal,ST72,EMP478,True,18.71,20.8,False
ORD-1455,2024-10-14 23:13:50.196491,CUST3466,customer259@example.com,+1-822-568-7104,PRD-492,Home,184.4,3,553.2,Credit Card,ST94,EMP321,True,10.93,8.62,False
ORD-1456,2025-02-14 23:13:50.196491,CUST8312,customer695@example.com,+1-827-799-8224,PRD-599,Books,432.5,6,2595.0,PayPal,ST73,EMP357,True,17.63,5.79,True
ORD-1457,2024-07-20 23:13:50.196491,CUST9194,customer213@example.com,+1-450-995-1918,PRD-697,Home,59.48,6,356.88,PayPal,ST29,EMP812,True,14.19,28.94,False
ORD-1458,2024-05-10 23:13:50.196491,CUST8906,customer834@example.com,+1-349-551-5215,PRD-333,Electronics,462.9,3,1388.7,Credit Card,ST17,EMP466,True,23.77,18.21,True
ORD-1459,2024-08-20 23:13:50.196491,CUST5876,customer601@example.com,+1-781-450-4881,PRD-701,Electronics,317.66,3,952.98,Credit Card,ST67,EMP869,True,14.94,4.02,True
ORD-1460,2025-02-07 23:13:50.196491,CUST8287,customer265@example.com,+1-862-937-2999,PRD-413,Electronics,31.92,8,255.36,Cash,ST55,EMP448,True,0.37,44.35,True
ORD-1461,2024-11-21 23:13:50.196491,CUST1892,customer802@example.com,+1-713-763-1400,PRD-665,Clothing,323.91,8,2591.28,PayPal,ST40,EMP324,True,8.82,9.92,False
ORD-1462,2024-12-01 23:13:50.196491,CUST5675,customer274@example.com,+1-564-676-6445,PRD-111,Clothing,487.25,7,3410.75,Cash,ST18,EMP813,True,3.58,37.43,False
ORD-1463,2025-01-28 23:13:50.196491,CUST2933,customer100@example.com,+1-780-732-1620,PRD-308,Sports,39.55,10,395.5,Cash,ST24,EMP837,True,23.12,14.11,True
ORD-1464,2024-10-21 23:13:50.196491,CUST2380,customer998@example.com,+1-446-533-6212,PRD-113,Sports,279.57,4,1118.28,Credit Card,ST35,EMP335,True,2.6,40.65,False
ORD-1465,2024-07-13 23:13:50.196491,CUST2290,customer840@example.com,+1-467-714-8086,PRD-732,Sports,375.16,4,1500.64,Bank Transfer,ST19,EMP282,False,9.69,5.92,False
ORD-1466,2024-09-16 23:13:50.196491,CUST2640,customer185@example.com,+1-823-420-2839,PRD-517,Clothing,406.08,3,1218.24,Cash,ST38,EMP811,True,5.65,37.8,False
ORD-1467,2025-02-14 23:13:50.196491,CUST8490,customer673@example.com,+1-261-399-6767,PRD-536,Clothing,209.84,5,1049.2,Bank Transfer,ST89,EMP968,True,21.17,4.91,False
ORD-1468,2025-03-08 23:13:50.196491,CUST2218,customer419@example.com,+1-766-719-8470,PRD-476,Sports,106.06,3,318.18,PayPal,ST45,EMP857,True,7.71,22.35,True
ORD-1469,2025-01-20 23:13:50.196491,CUST6016,customer500@example.com,+1-969-352-7621,PRD-119,Sports,25.96,8,207.68,Credit Card,ST93,EMP543,True,24.8,36.7,False
ORD-1470,2024-08-29 23:13:50.196491,CUST7881,customer481@example.com,+1-568-778-7060,PRD-686,Books,291.96,7,2043.72,PayPal,ST46,EMP964,True,0.97,8.66,True
ORD-1471,2024-10-02 23:13:50.196491,CUST1954,customer817@example.com,+1-359-265-5300,PRD-854,Sports,229.19,3,687.57,PayPal,ST95,EMP722,True,3.21,14.28,False
ORD-1472,2024-09-18 23:13:50.196491,CUST8291,customer716@example.com,+1-466-237-6487,PRD-834,Books,474.63,9,4271.67,Credit Card,ST80,EMP105,True,5.62,43.24,False
ORD-1473,2024-05-18 23:13:50.196491,CUST1974,customer417@example.com,+1-642-957-1759,PRD-169,Home,35.0,5,175.0,PayPal,ST32,EMP335,False,20.28,44.26,False
ORD-1474,2025-03-16 23:13:50.196491,CUST5133,customer902@example.com,+1-766-820-9621,PRD-923,Clothing,344.27,9,3098.43,Credit Card,ST50,EMP226,True,21.96,2.25,True
ORD-1475,2025-01-14 23:13:50.196491,CUST6370,customer349@example.com,+1-507-749-3459,PRD-310,Sports,17.36,7,121.52,Bank Transfer,ST89,EMP203,True,1.79,8.4,True
ORD-1476,2024-07-09 23:13:50.196491,CUST4972,customer624@example.com,+1-296-782-6273,PRD-200,Clothing,89.86,7,629.02,PayPal,ST37,EMP848,True,0.81,5.87,True
ORD-1477,2024-08-13 23:13:50.196491,CUST6295,customer774@example.com,+1-894-341-6423,PRD-797,Clothing,229.52,6,1377.12,Credit Card,ST57,EMP579,True,18.61,8.98,False
ORD-1478,2024-09-14 23:13:50.196491,CUST9228,customer654@example.com,+1-484-126-6479,PRD-231,Clothing,230.16,2,460.32,Cash,ST47,EMP254,True,3.33,48.51,True
ORD-1479,2024-05-02 23:13:50.196491,CUST4020,customer997@example.com,+1-259-301-3809,PRD-722,Home,344.42,9,3099.78,PayPal,ST40,EMP356,True,3.32,27.58,False
ORD-1480,2025-04-01 23:13:50.196491,CUST9987,customer722@example.com,+1-780-469-1532,PRD-480,Electronics,455.56,6,2733.36,Bank Transfer,ST23,EMP334,False,0.56,23.41,True
ORD-1481,2024-08-17 23:13:50.196491,CUST5036,customer816@example.com,+1-351-201-9167,PRD-231,Sports,321.32,8,2570.56,Credit Card,ST82,EMP599,False,1.25,49.22,False
ORD-1482,2025-04-14 23:13:50.196491,CUST6068,customer995@example.com,+1-806-545-8292,PRD-119,Electronics,477.0,1,477.0,PayPal,ST97,EMP388,True,6.59,27.85,True
ORD-1483,2024-08-21 23:13:50.196491,CUST6233,customer355@example.com,+1-969-933-8142,PRD-635,Electronics,441.4,5,2207.0,PayPal,ST86,EMP609,True,1.63,33.06,True
ORD-1484,2024-06-03 23:13:50.196491,CUST1317,customer406@example.com,+1-435-261-5649,PRD-326,Electronics,294.33,1,294.33,PayPal,ST99,EMP651,True,9.22,16.64,False
ORD-1485,2025-01-14 23:13:50.196491,CUST3396,customer243@example.com,+1-987-452-2091,PRD-253,Clothing,417.73,10,4177.3,Bank Transfer,ST38,EMP899,True,20.82,19.11,False
ORD-1486,2024-07-08 23:13:50.196491,CUST3162,customer757@example.com,+1-372-942-8849,PRD-904,Books,323.08,8,2584.64,Credit Card,ST60,EMP808,True,8.16,29.72,False
ORD-1487,2024-10-26 23:13:50.196491,CUST3745,customer490@example.com,+1-758-360-6936,PRD-841,Clothing,43.89,8,351.12,Cash,ST58,EMP884,True,18.2,3.49,True
ORD-1488,2024-09-13 23:13:50.196491,CUST2591,customer912@example.com,+1-323-904-5370,PRD-568,Clothing,371.58,1,371.58,Cash,ST52,EMP993,True,2.35,12.79,False
ORD-1489,2024-08-17 23:13:50.196491,CUST7183,customer775@example.com,+1-405-139-6819,PRD-921,Electronics,51.98,9,467.82,Cash,ST81,EMP875,True,16.48,9.84,False
ORD-1490,2024-11-28 23:13:50.196491,CUST4930,customer268@example.com,+1-292-141-8632,PRD-970,Clothing,299.07,2,598.14,Credit Card,ST96,EMP668,True,7.92,0.79,False
ORD-1491,2025-01-18 23:13:50.196491,CUST2312,customer397@example.com,+1-578-206-7208,PRD-504,Electronics,352.81,9,3175.29,Cash,ST14,EMP397,True,18.74,26.85,False
ORD-1492,2024-08-10 23:13:50.196491,CUST5311,customer332@example.com,+1-564-920-4718,PRD-301,Books,37.93,1,37.93,Bank Transfer,ST51,EMP709,True,3.41,28.05,False
ORD-1493,2024-06-03 23:13:50.196491,CUST8314,customer370@example.com,+1-223-639-6181,PRD-137,Sports,119.24,10,1192.4,Credit Card,ST16,EMP236,True,22.45,19.2,True
ORD-1494,2025-04-20 23:13:50.196491,CUST3383,customer159@example.com,+1-690-372-3276,PRD-871,Electronics,458.26,9,4124.34,PayPal,ST51,EMP475,True,6.06,13.44,False
ORD-1495,2025-04-08 23:13:50.196491,CUST4239,customer395@example.com,+1-219-102-1910,PRD-287,Books,310.08,4,1240.32,Bank Transfer,ST45,EMP186,True,8.83,32.6,False
ORD-1496,2024-07-18 23:13:50.196491,CUST3139,customer566@example.com,+1-506-531-5231,PRD-156,Sports,126.91,9,1142.19,PayPal,ST36,EMP518,True,23.75,6.73,True
ORD-1497,2024-05-23 23:13:50.196491,CUST2704,customer334@example.com,+1-714-292-1872,PRD-119,Home,346.89,7,2428.23,Cash,ST67,EMP853,True,14.46,25.93,False
ORD-1498,2024-08-20 23:13:50.196491,CUST7924,customer776@example.com,+1-317-765-9400,PRD-372,Electronics,300.4,6,1802.4,Bank Transfer,ST55,EMP298,True,9.14,38.4,True
ORD-1499,2024-08-09 23:13:50.196491,CUST1362,customer805@example.com,+1-233-748-5722,PRD-218,Electronics,253.28,5,1266.4,Credit Card,ST75,EMP562,True,23.74,8.21,False
ORD-1500,2024-11-15 23:13:50.196491,CUST3604,customer333@example.com,+1-724-680-5008,PRD-682,Home,488.21,9,4393.89,Bank Transfer,ST34,EMP536,True,8.23,37.66,False
ORD-1501,2024-05-19 23:13:50.196491,CUST5286,customer467@example.com,+1-968-188-7655,PRD-615,Home,343.31,2,686.62,PayPal,ST82,EMP409,True,2.37,38.04,True
ORD-1502,2024-11-23 23:13:50.196491,CUST4738,customer794@example.com,+1-246-871-5030,PRD-320,Electronics,190.84,2,381.68,Credit Card,ST36,EMP695,True,24.92,3.0,True
ORD-1503,2024-10-28 23:13:50.196491,CUST3469,customer944@example.com,+1-891-621-4355,PRD-625,Home,401.04,9,3609.36,Bank Transfer,ST10,EMP853,True,6.7,0.94,True
ORD-1504,2024-11-12 23:13:50.196491,CUST5795,customer331@example.com,+1-576-737-4723,PRD-614,Clothing,442.87,3,1328.61,Bank Transfer,ST96,EMP380,True,21.28,48.7,False
ORD-1505,2025-03-22 23:13:50.196491,CUST7150,customer972@example.com,+1-517-535-4247,PRD-827,Sports,66.98,8,535.84,Bank Transfer,ST83,EMP422,True,4.14,9.67,False
ORD-1506,2024-10-27 23:13:50.196491,CUST1556,customer590@example.com,+1-885-685-3398,PRD-840,Sports,104.27,9,938.43,Bank Transfer,ST51,EMP863,True,18.28,41.11,True
ORD-1507,2025-01-13 23:13:50.196491,CUST3808,customer718@example.com,+1-342-903-4469,PRD-435,Sports,112.03,8,896.24,Credit Card,ST61,EMP801,True,13.11,28.09,True
ORD-1508,2024-07-30 23:13:50.196491,CUST6150,customer602@example.com,+1-823-817-1642,PRD-797,Clothing,347.15,4,1388.6,PayPal,ST34,EMP251,True,24.52,13.22,False
ORD-1509,2024-06-05 23:13:50.196491,CUST8561,customer989@example.com,+1-568-600-9561,PRD-154,Home,303.5,1,303.5,Bank Transfer,ST63,EMP401,True,13.82,6.5,True
ORD-1510,2025-02-18 23:13:50.196491,CUST3719,customer834@example.com,+1-778-481-9978,PRD-599,Books,311.4,4,1245.6,Credit Card,ST76,EMP377,True,0.63,24.83,False
ORD-1511,2024-11-07 23:13:50.196491,CUST7506,customer691@example.com,+1-938-559-1949,PRD-987,Home,470.68,9,4236.12,PayPal,ST15,EMP750,True,15.1,20.37,False
ORD-1512,2024-05-29 23:13:50.196491,CUST4741,customer845@example.com,+1-524-621-7632,PRD-865,Electronics,389.08,2,778.16,Bank Transfer,ST67,EMP787,False,3.63,34.94,False
ORD-1513,2025-03-12 23:13:50.196491,CUST4998,customer480@example.com,+1-596-995-1354,PRD-635,Sports,68.33,3,204.99,PayPal,ST79,EMP107,True,19.96,45.21,False
ORD-1514,2025-03-11 23:13:50.196491,CUST3403,customer795@example.com,+1-487-558-7994,PRD-261,Home,177.02,10,1770.2,PayPal,ST62,EMP906,True,21.41,40.26,False
ORD-1515,2024-07-13 23:13:50.196491,CUST9780,customer527@example.com,+1-367-720-9619,PRD-769,Books,220.52,8,1764.16,Credit Card,ST75,EMP334,True,12.05,13.72,False
ORD-1516,2025-04-12 23:13:50.196491,CUST1294,customer796@example.com,+1-901-589-7339,PRD-693,Electronics,201.0,6,1206.0,PayPal,ST67,EMP774,True,19.58,43.95,False
ORD-1517,2025-01-19 23:13:50.196491,CUST6343,customer745@example.com,+1-744-816-5919,PRD-258,Clothing,336.31,8,2690.48,Credit Card,ST91,EMP660,True,3.63,41.67,False
ORD-1518,2024-06-26 23:13:50.196491,CUST2136,customer831@example.com,+1-893-758-8082,PRD-287,Clothing,446.49,7,3125.43,Bank Transfer,ST96,EMP401,True,12.3,46.46,True
ORD-1519,2024-08-14 23:13:50.196491,CUST3064,customer899@example.com,+1-979-110-8749,PRD-159,Books,156.5,5,782.5,PayPal,ST11,EMP137,True,9.85,22.93,True
ORD-1520,2024-08-25 23:13:50.196491,CUST8009,customer463@example.com,+1-455-495-1730,PRD-916,Electronics,278.18,9,2503.62,PayPal,ST85,EMP235,True,15.28,38.43,True
ORD-1521,2025-03-20 23:13:50.196491,CUST5543,customer301@example.com,+1-608-461-8170,PRD-418,Sports,395.76,4,1583.04,Cash,ST31,EMP921,True,1.11,29.58,False
ORD-1522,2024-09-21 23:13:50.196491,CUST2007,customer981@example.com,+1-283-255-8830,PRD-977,Home,211.03,6,1266.18,Bank Transfer,ST46,EMP520,True,18.8,15.53,False
ORD-1523,2024-05-22 23:13:50.196491,CUST6445,customer245@example.com,+1-375-806-7057,PRD-310,Electronics,88.22,2,176.44,Bank Transfer,ST29,EMP318,False,1.98,49.72,False
ORD-1524,2025-01-24 23:13:50.196491,CUST6352,customer935@example.com,+1-671-718-6543,PRD-505,Clothing,240.1,2,480.2,Cash,ST33,EMP447,True,16.41,1.92,False
ORD-1525,2024-08-03 23:13:50.196491,CUST2435,customer738@example.com,+1-333-887-8050,PRD-763,Books,32.34,2,64.68,Cash,ST93,EMP907,True,0.46,8.11,False
ORD-1526,2025-01-21 23:13:50.196491,CUST1571,customer556@example.com,+1-579-766-1276,PRD-208,Books,471.48,10,4714.8,Credit Card,ST74,EMP645,True,20.8,44.63,True
ORD-1527,2025-01-24 23:13:50.196491,CUST3382,customer234@example.com,+1-435-851-1881,PRD-175,Home,42.04,7,294.28,Credit Card,ST74,EMP963,True,4.37,3.03,False
ORD-1528,2024-12-30 23:13:50.196491,CUST6084,customer725@example.com,+1-212-441-3082,PRD-641,Books,222.04,2,444.08,PayPal,ST90,EMP178,True,12.89,44.34,True
ORD-1529,2025-01-09 23:13:50.196491,CUST1277,customer363@example.com,+1-758-313-1158,PRD-413,Books,267.29,2,534.58,PayPal,ST10,EMP847,True,6.54,35.76,True
ORD-1530,2024-10-10 23:13:50.196491,CUST8059,customer163@example.com,+1-836-209-8956,PRD-216,Electronics,492.73,9,4434.57,PayPal,ST12,EMP994,True,18.07,1.83,False
ORD-1531,2024-06-14 23:13:50.196491,CUST2887,customer590@example.com,+1-725-446-8803,PRD-967,Sports,87.18,7,610.26,PayPal,ST55,EMP372,True,8.03,21.47,False
ORD-1532,2024-12-31 23:13:50.196491,CUST2265,customer746@example.com,+1-478-578-9302,PRD-803,Home,61.64,3,184.92,Credit Card,ST64,EMP260,False,18.12,37.72,False
ORD-1533,2025-02-08 23:13:50.196491,CUST8491,customer140@example.com,+1-835-530-9733,PRD-118,Electronics,9.31,3,27.93,Bank Transfer,ST84,EMP786,True,7.12,29.16,False
ORD-1534,2024-09-19 23:13:50.196491,CUST2040,customer395@example.com,+1-314-189-4283,PRD-531,Sports,82.01,7,574.07,PayPal,ST97,EMP977,True,18.81,46.79,False
ORD-1535,2024-07-21 23:13:50.196491,CUST9073,customer102@example.com,+1-749-694-8896,PRD-784,Electronics,107.6,5,538.0,Bank Transfer,ST95,EMP407,True,0.77,43.38,False
ORD-1536,2024-08-18 23:13:50.196491,CUST3752,customer805@example.com,+1-559-585-3419,PRD-839,Electronics,317.14,10,3171.4,PayPal,ST73,EMP473,False,7.08,16.63,False
ORD-1537,2024-11-11 23:13:50.196491,CUST9213,customer209@example.com,+1-414-832-3306,PRD-449,Books,113.75,6,682.5,Cash,ST54,EMP832,True,12.47,4.23,False
ORD-1538,2024-05-02 23:13:50.196491,CUST5569,customer320@example.com,+1-977-562-7263,PRD-282,Sports,15.16,8,121.28,PayPal,ST35,EMP108,True,1.13,47.21,False
ORD-1539,2024-10-14 23:13:50.196491,CUST7353,customer469@example.com,+1-327-822-3570,PRD-212,Home,414.18,9,3727.62,PayPal,ST86,EMP900,True,4.65,25.86,False
ORD-1540,2024-09-09 23:13:50.196491,CUST3353,customer467@example.com,+1-887-744-1324,PRD-282,Home,185.97,1,185.97,PayPal,ST74,EMP543,True,23.36,3.72,False
ORD-1541,2024-10-29 23:13:50.196491,CUST8437,customer535@example.com,+1-519-605-6645,PRD-580,Sports,180.08,3,540.24,Credit Card,ST33,EMP212,False,24.42,40.83,True
ORD-1542,2025-01-15 23:13:50.196491,CUST5799,customer103@example.com,+1-249-683-5486,PRD-245,Books,154.73,7,1083.11,Cash,ST83,EMP304,True,18.49,43.43,False
ORD-1543,2025-03-19 23:13:50.196491,CUST1686,customer343@example.com,+1-582-115-4510,PRD-930,Clothing,487.81,6,2926.86,PayPal,ST44,EMP504,True,6.31,31.97,False
ORD-1544,2025-01-18 23:13:50.196491,CUST9476,customer265@example.com,+1-767-716-3179,PRD-727,Electronics,89.21,7,624.47,PayPal,ST33,EMP797,True,6.51,22.38,True
ORD-1545,2024-11-23 23:13:50.196491,CUST5811,customer125@example.com,+1-759-347-3320,PRD-212,Books,449.63,8,3597.04,Bank Transfer,ST37,EMP952,True,16.14,33.11,False
ORD-1546,2024-11-24 23:13:50.196491,CUST9954,customer494@example.com,+1-822-937-9015,PRD-862,Sports,389.52,6,2337.12,Cash,ST89,EMP296,True,2.94,35.33,True
ORD-1547,2024-10-16 23:13:50.196491,CUST6346,customer573@example.com,+1-548-583-1356,PRD-575,Electronics,42.86,3,128.58,PayPal,ST25,EMP877,True,23.71,44.65,False
ORD-1548,2024-09-12 23:13:50.196491,CUST6043,customer116@example.com,+1-951-417-4081,PRD-862,Home,493.43,2,986.86,Bank Transfer,ST68,EMP873,True,5.62,47.79,True
ORD-1549,2025-03-18 23:13:50.196491,CUST3428,customer827@example.com,+1-432-135-6123,PRD-402,Clothing,139.33,7,975.31,Bank Transfer,ST90,EMP859,True,24.99,25.72,False
ORD-1550,2024-07-30 23:13:50.196491,CUST6126,customer191@example.com,+1-243-667-8422,PRD-924,Home,53.8,1,53.8,Credit Card,ST63,EMP214,False,12.39,39.92,False
ORD-1551,2024-10-23 23:13:50.196491,CUST9220,customer582@example.com,+1-939-213-7540,PRD-217,Sports,415.51,3,1246.53,Bank Transfer,ST88,EMP220,True,19.29,48.23,False
ORD-1552,2025-04-11 23:13:50.196491,CUST8813,customer642@example.com,+1-373-354-1465,PRD-912,Electronics,354.8,4,1419.2,PayPal,ST25,EMP752,True,0.05,7.56,False
ORD-1553,2024-07-19 23:13:50.196491,CUST4356,customer304@example.com,+1-476-563-5942,PRD-260,Sports,310.52,1,310.52,Credit Card,ST24,EMP164,True,22.22,0.91,False
ORD-1554,2024-09-19 23:13:50.196491,CUST9707,customer601@example.com,+1-701-540-1325,PRD-500,Electronics,82.21,5,411.05,Credit Card,ST20,EMP375,True,6.75,43.45,True
ORD-1555,2024-05-04 23:13:50.196491,CUST8266,customer499@example.com,+1-941-166-1303,PRD-297,Books,241.86,10,2418.6,PayPal,ST74,EMP924,True,16.7,9.76,True
ORD-1556,2024-04-28 23:13:50.196491,CUST7540,customer306@example.com,+1-683-647-9340,PRD-359,Clothing,391.38,3,1174.14,Cash,ST88,EMP338,True,20.16,2.12,False
ORD-1557,2024-07-12 23:13:50.196491,CUST1038,customer718@example.com,+1-226-683-7391,PRD-759,Books,155.29,2,310.58,Bank Transfer,ST99,EMP401,True,4.1,8.0,False
ORD-1558,2024-07-25 23:13:50.196491,CUST4342,customer245@example.com,+1-300-801-9287,PRD-851,Books,159.29,3,477.87,Credit Card,ST77,EMP491,True,11.06,19.21,True
ORD-1559,2025-02-21 23:13:50.196491,CUST3844,customer978@example.com,+1-583-381-3369,PRD-146,Sports,6.55,8,52.4,Cash,ST52,EMP621,True,12.35,10.96,True
ORD-1560,2025-01-30 23:13:50.196491,CUST2098,customer200@example.com,+1-595-377-1528,PRD-498,Clothing,91.25,6,547.5,PayPal,ST78,EMP468,True,7.8,15.26,True
ORD-1561,2024-09-19 23:13:50.196491,CUST8027,customer979@example.com,+1-462-718-5675,PRD-809,Electronics,438.33,7,3068.31,Bank Transfer,ST22,EMP332,False,12.04,48.76,False
ORD-1562,2024-05-17 23:13:50.196491,CUST2823,customer929@example.com,+1-839-392-3341,PRD-658,Electronics,223.66,6,1341.96,Bank Transfer,ST19,EMP294,True,7.94,35.22,True
ORD-1563,2024-10-19 23:13:50.196491,CUST4155,customer979@example.com,+1-807-494-7656,PRD-177,Home,492.2,6,2953.2,Credit Card,ST84,EMP111,True,9.02,35.61,True
ORD-1564,2025-04-05 23:13:50.196491,CUST4093,customer340@example.com,+1-379-792-6950,PRD-223,Electronics,200.88,3,602.64,Bank Transfer,ST91,EMP788,True,16.73,4.73,False
ORD-1565,2024-10-29 23:13:50.196491,CUST6658,customer858@example.com,+1-536-107-6562,PRD-174,Sports,359.02,8,2872.16,Bank Transfer,ST50,EMP276,False,15.81,36.6,False
ORD-1566,2025-01-14 23:13:50.196491,CUST4778,customer262@example.com,+1-738-919-6777,PRD-970,Books,144.55,7,1011.85,Bank Transfer,ST59,EMP316,True,5.81,36.97,False
ORD-1567,2024-09-03 23:13:50.196491,CUST3896,customer983@example.com,+1-290-953-9463,PRD-236,Books,185.09,7,1295.63,Bank Transfer,ST96,EMP110,True,22.44,32.99,False
ORD-1568,2025-02-07 23:13:50.196491,CUST1988,customer272@example.com,+1-204-693-7018,PRD-701,Books,99.41,6,596.46,PayPal,ST80,EMP545,True,21.57,11.42,False
ORD-1569,2024-08-02 23:13:50.196491,CUST5116,customer601@example.com,+1-418-217-9784,PRD-499,Clothing,176.8,5,884.0,Cash,ST68,EMP729,True,12.73,21.15,False
ORD-1570,2024-07-14 23:13:50.196491,CUST7446,customer646@example.com,+1-781-214-7406,PRD-936,Electronics,275.88,10,2758.8,PayPal,ST48,EMP263,True,10.83,42.31,False
ORD-1571,2024-09-30 23:13:50.196491,CUST5179,customer383@example.com,+1-505-753-5071,PRD-604,Sports,495.93,8,3967.44,PayPal,ST12,EMP650,True,9.42,33.51,True
ORD-1572,2024-09-13 23:13:50.196491,CUST2682,customer458@example.com,+1-406-722-2440,PRD-599,Clothing,333.78,5,1668.9,Credit Card,ST85,EMP152,True,17.68,36.64,False
ORD-1573,2025-03-03 23:13:50.196491,CUST6626,customer480@example.com,+1-754-958-1184,PRD-672,Home,103.63,9,932.67,Bank Transfer,ST16,EMP317,False,16.79,29.37,False
ORD-1574,2024-05-20 23:13:50.196491,CUST8424,customer969@example.com,+1-940-320-9031,PRD-237,Sports,27.26,9,245.34,PayPal,ST58,EMP817,True,4.9,22.48,True
ORD-1575,2024-12-01 23:13:50.196491,CUST1933,customer632@example.com,+1-643-216-3945,PRD-149,Sports,67.55,1,67.55,Bank Transfer,ST35,EMP923,True,16.79,37.95,False
ORD-1576,2025-02-14 23:13:50.196491,CUST4598,customer919@example.com,+1-269-721-3474,PRD-870,Sports,283.46,6,1700.76,PayPal,ST42,EMP459,True,6.31,3.4,True
ORD-1577,2025-01-15 23:13:50.196491,CUST2980,customer262@example.com,+1-843-667-9792,PRD-718,Books,383.75,7,2686.25,PayPal,ST57,EMP484,True,0.46,33.66,False
ORD-1578,2025-03-30 23:13:50.196491,CUST4056,customer708@example.com,+1-336-603-7274,PRD-724,Sports,470.51,3,1411.53,Credit Card,ST88,EMP155,True,17.48,49.86,False
ORD-1579,2025-03-02 23:13:50.196491,CUST9984,customer406@example.com,+1-417-787-3218,PRD-961,Electronics,12.83,7,89.81,Cash,ST11,EMP217,True,16.12,39.01,True
ORD-1580,2024-11-24 23:13:50.196491,CUST1791,customer438@example.com,+1-674-711-2152,PRD-353,Sports,263.77,7,1846.39,Cash,ST80,EMP352,True,10.27,14.53,False
ORD-1581,2024-12-01 23:13:50.196491,CUST6390,customer154@example.com,+1-256-280-1143,PRD-729,Books,238.08,2,476.16,PayPal,ST41,EMP897,True,13.14,13.89,False
ORD-1582,2025-02-26 23:13:50.196491,CUST7635,customer432@example.com,+1-250-467-7361,PRD-809,Sports,329.75,7,2308.25,Credit Card,ST13,EMP879,True,23.68,33.36,False
ORD-1583,2025-03-16 23:13:50.196491,CUST3255,customer226@example.com,+1-815-994-6977,PRD-948,Home,281.99,1,281.99,Bank Transfer,ST29,EMP902,True,14.88,44.79,False
ORD-1584,2025-01-05 23:13:50.196491,CUST4610,customer804@example.com,+1-355-664-7984,PRD-976,Home,345.08,5,1725.4,Bank Transfer,ST45,EMP944,True,16.45,28.9,True
ORD-1585,2024-10-25 23:13:50.196491,CUST2607,customer342@example.com,+1-898-975-6781,PRD-662,Books,330.75,9,2976.75,PayPal,ST41,EMP279,True,1.6,26.37,False
ORD-1586,2025-03-13 23:13:50.196491,CUST6179,customer960@example.com,+1-975-861-1944,PRD-856,Electronics,62.92,7,440.44,Cash,ST37,EMP514,True,4.15,8.02,False
